timestamp,cod_preven,empresa_focco,acao,preco_focco_id,produto,campo,valor_antes,valor_depois,status
20260707_143941,155,1,UPDATE,12048216,FLOGE,qtde_tec,7.0,7.3385,PLANEJADO
20260707_143941,155,1,UPDATE,12048218,FLOGE,qtde_tec,7.0,7.3385,PLANEJADO
20260707_143941,155,1,UPDATE,12048221,FLOGE,qtde_tec,7.0,7.3385,PLANEJADO
20260707_143941,155,1,UPDATE,12048223,FLOGE,qtde_tec,7.0,7.3385,PLANEJADO
20260707_143941,155,1,UPDATE,12048225,FLOGE,qtde_tec,7.0,7.3385,PLANEJADO
20260707_143941,155,1,UPDATE,12048227,FLOGE,qtde_tec,7.0,7.3385,PLANEJADO
20260707_143941,155,1,UPDATE,12048229,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048230,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048233,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048234,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048236,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048237,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048239,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048240,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048243,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048245,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048248,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048250,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048253,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048254,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048256,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048257,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048260,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048261,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048263,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048264,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048266,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048268,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048270,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048273,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048274,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048276,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048279,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048281,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048283,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048285,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048287,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048288,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048290,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048292,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048293,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048295,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048297,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048299,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048301,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048304,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048306,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048308,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048310,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048312,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048313,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048316,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048317,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048319,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048320,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048322,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048324,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048326,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048329,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048331,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048333,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048336,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048338,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048340,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048341,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048343,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048344,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048346,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048347,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048349,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048351,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048354,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048355,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048357,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048359,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048362,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048365,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048367,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048368,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048370,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048371,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048373,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048376,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048378,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048379,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048381,FLOGE,qtde_tec,5.0,5.7355,PLANEJADO
20260707_143941,155,1,UPDATE,12048382,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048384,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048385,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048387,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048389,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048392,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048393,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048395,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048396,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048398,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048400,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048404,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048406,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048407,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048409,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048410,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048412,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048415,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048417,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048418,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048420,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048421,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048423,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048425,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048428,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048430,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048432,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048433,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048435,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048436,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048439,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048441,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048443,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048444,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048446,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048447,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048449,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048452,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048455,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048456,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048458,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048460,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048462,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048463,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048466,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048467,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048469,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048470,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048472,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048474,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048476,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048479,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048481,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048482,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048484,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048487,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048488,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048491,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048492,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048494,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048495,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048497,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048498,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048501,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048504,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048506,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048508,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048511,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048512,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048515,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048516,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048518,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048519,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048521,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048522,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048525,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048526,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048529,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048531,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048533,FLOGE,qtde_tec,4.0,4.4625,PLANEJADO
20260707_143941,155,1,UPDATE,12048535,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048537,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048540,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048541,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048543,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048544,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048546,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048548,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048550,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048551,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048553,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048555,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048557,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048559,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048561,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048563,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048566,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048568,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048570,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048571,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048573,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048574,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048577,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048579,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048580,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048582,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048583,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048585,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048587,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048589,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048592,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048594,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048596,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048597,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048600,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048602,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048604,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048605,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048607,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048609,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048610,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048611,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048614,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048616,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048618,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048619,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048621,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048623,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048624,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048627,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048630,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048631,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048633,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048635,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048636,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048638,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048641,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048642,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048644,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048646,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048647,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048650,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048652,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048655,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048657,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048659,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048660,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048663,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048665,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048666,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048668,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048669,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048671,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048673,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048676,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048677,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048679,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048680,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048682,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048683,FLOGE,qtde_tec,4.0,4.694,PLANEJADO
20260707_143941,155,1,UPDATE,12048686,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048688,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048690,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048691,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048693,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048694,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048695,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048697,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048700,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048702,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048704,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048706,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048708,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048710,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048712,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048714,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048715,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048717,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048718,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048720,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048722,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048723,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048725,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048727,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048729,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048731,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048733,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048734,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
20260707_143941,155,1,UPDATE,12048736,FLOGE,qtde_tec,4.0,4.894,PLANEJADO
